Company Name,Tags,Phone,Address
Cheung Fat Engrg Co Ltd,飲食業策劃顧問, 2356 8318,"Tak Wun Bldg, Hung Hom"
C & T Catering Eqpt & Refrigerator Engrg Ltd,飲食設備及用品, 2768 8232,"178 Reclamation St, Yau Ma Tei"
Optitable Technology Ltd,飲食設備及用品, 2651 2328,葵涌 Fook Yip Ind Bldg
Wai Tat Trdg Ltd,飲食設備及用品, 2401 2398,"Tung Chun Ind Bldg, Kwai Chung"
大記膠袋公司,飲食設備及用品, 2392 3224,旺角 華寶大廈
禾采快餐用品公司,飲食設備及用品, 2408 1221,荃灣 四陂坊10
其昌實業貿易有限公司,飲食設備及用品, 2699 6455,沙田 富昌中心
金寶實業公司,飲食設備及用品, 2336 0093,沙田 華生工業大廈
建業實業公司,飲食設備及用品, 3102 8340,葵涌 金涌工業大廈
高寶創意有限公司,飲食設備及用品, 3165 1655,長沙灣 楊耀松第六工業大廈
偉業貿易有限公司,飲食設備及用品, 2725 6073,屯門 南豐工業城
Profilia Of West Germany (F E) Ltd,墊褥─批發及製造, 2673 4198,"Wah Luen Ind Centre, Sha Tin"
家夢控股有限公司,墊褥─批發及製造, (8620) 8299 8812,尖沙咀東 麼地道61號冠華中心1樓33室
Airland Holding Co Ltd,墊褥─批發及製造, 2362 2128,"Metro City Plaza, Tseung Kwan O"
Chung Kong Kai Lok Beddings Co,墊褥─批發及製造, 2612 0055,"Kwai Fong Shopping Centre, Kwai Chung"
Chung Kong Kai Lok Internatl Ltd,墊褥─批發及製造, 2981 0768,荃灣 Belvedere Sq
睡康寧床具(香港)有限公司,墊褥─批發及製造, 2633 0428,馬鞍山 新港城商業中心
精美乳膠廠有限公司,墊褥─批發及製造, 2727 4495,油塘 華順工業大廈
蓆夢思床褥傢具(香港)有限公司,墊褥─批發及製造, 2736 3929,銅鑼灣 嘉蘭中心
豪華化工有限公司,墊褥─批發及製造, 2435 7571,屯門 聯昌中心
Cheung Lee Wood Carving & Gilding Works Co,雕塑, 2384 5783,"216 Shanghai St, Yau Ma Tei"
郭記木器雕刻,雕塑, 2384 8717,油麻地 新填地街160
雅雲行,雕塑, 2778 2443,荔枝角 
新勝昌(包記),雕塑, 2384 2876,油麻地 
富榮床單窗簾公司,"床上用品─零售,窗簾─零售", 2578 6921,北角 英皇道121號七海購物中心1樓156號舖
Home Essentials (HK) Ltd,床上用品─零售, 2870 1400,"22 Elgin St, Central District"
Paua Trdg Co Ltd,床上用品─零售, 2870 1132,中區 21 D'Aguilar St
床褥直銷店,床上用品─零售, 2411 5167,荃灣 四陂坊15
香港夢斯藍集團有限公司,床上用品─零售, 2668 6278,上水 龍豐花園商場
海馬特賣倉,床上用品─零售, 2548 6286,堅尼地城 建益大樓
啟駿(香港)有限公司,床上用品─零售, 2149 5338,油塘 萬年工業大廈
雅芳婷集團有限公司,床上用品─零售, 2408 0088,荃灣 德高中心
慕思寢室用品(國際)有限公司,床上用品─零售, 2832 4918,跑馬地 安美大廈
駿田國際控股有限公司,床上用品─零售, 2887 5191,紅磡 金輝行
Chan Wing Sun,床上用品─零售, 8209 6024,"Kam Tsin Tsuen, Sheung Shui"
Duxiana,床上用品─零售, 2523 9848,"Belleview Place, Repulse Bay"
J's Land Enterprise,床上用品─零售, 2613 5430,"Island Resort Shopping Arc, Siu Sai Wan"
"維多利亞雕塑,畫工作室",雕刻塑像, 2375 3009,荃灣 荃灣
新聯燭業有限公司,"蠟燭─批發及製造,Candle Wholesaler,candle,蠟燭批發", 2796 0696,香港仔 香港仔大道234號富嘉工業大廈4樓8室
Kam Fai Candles Mfg Co Ltd,蠟燭─批發及製造, 2805 1223,九龍灣 Yuen Fat Ind Bldg
宇宙燭業製品廠有限公司,蠟燭─批發及製造, 2814 8333,黃竹坑 怡華工業大廈
Hang Fung Candle Co Ltd,蠟燭─批發及製造, 2873 0813,"Sing Teck Fty Bldg, Wong Chuk Hang"
光兆實業有限公司,蠟燭─批發及製造, 2799 7576,九龍灣 環球工商大廈
康輝產品有限公司,蠟燭─批發及製造, 2461 3718,屯門 鴻昌工業中心
捷益國際實業有限公司,蠟燭─批發及製造, 2469 8929,屯門 美基工業大廈
新業實業公司,蠟燭─批發及製造, 2790 6965,觀塘 越成工廠大廈
寰球香港有限公司,蠟燭─批發及製造, 2758 7982,九龍灣 環球工商大廈
鴻達實業公司,蠟燭─批發及製造, 2898 7515,柴灣 國貿中心
大信國際供應有限公司,塑膠片、軟片、桿、管─批發, 2669 0868,粉嶺 大信國際集團大廈
東發供應有限公司,塑膠片、軟片、桿、管─批發, 2798 9282,九龍灣 三湘九龍灣貨運中心
康訊發展有限公司,塑膠片、軟片、桿、管─批發, 2424 5115,葵涌 葵昌中心
樂文投資有限公司,塑膠片、軟片、桿、管─批發, 2341 4351,觀塘 永興工業大廈
聯茂商業國際有限公司,塑膠片、軟片、桿、管─批發, 2389 2277,油塘 四山街24
正利國際包裝材料有限公司,塑膠片、軟片、桿、管─批發, 3965 0097,黃竹坑 盛德工業大廈
利必華(中國)發展有限公司,塑膠片、軟片、桿、管─批發, 2422 8678,葵涌 亞洲貿易中心
柏拉圖化工有限公司,塑膠片、軟片、桿、管─批發, 2370 0382,長沙灣 新昌工業大廈
翠盈有限公司,塑膠片、軟片、桿、管─批發, 2541 4313,北角 富麗園
浩豐食品有限公司,"飲品─代理及製造,飲品原料供應,朱古力粉,咖啡,珍珠奶茶,飲品,韓國食品,韓國餐廳,韓國醬料,醬料", 2353 0089,新蒲崗 大有街2號旺景工業大廈5樓D座
華麗行貿易有限公司,飲品原料供應, 2456 0111,屯門 新慶村
Tibet 5100 Water Resources Ltd,蒸溜水及礦泉水, 2895 7171,黃竹坑 2 Heung Yip Rd
西藏5100水資源控股有限公司,蒸溜水及礦泉水, 2891 3997,灣仔 港灣道26號華潤大廈34樓3401室
HK Water Bottling,蒸溜水及礦泉水, 2664 0284,"6 Dai Li St, Tai Po"
Natural Springs Australia (HK) Ltd,蒸溜水及礦泉水, 2484 1388,觀塘 Mai Hong Ind Bldg
甘泉食品(有限公司),蒸溜水及礦泉水, 2665 3939,大埔 大埔
時鮮果汁國際,蒸溜水及礦泉水, 2660 1688,大埔 大埔
清涼蒸餾水(有限公司),蒸溜水及礦泉水, 2665 3939,大埔 大埔
維他奶國際集團有限公司,蒸溜水及礦泉水, 2466 0333,屯門 建旺街1
榮豐行,橡筋帶織造, 2541 4908,上環 啟煌商業大廈
Lacking Ind Ltd,橡筋帶織造, 2422 2231,"Wah Fung Ind Centre, Kwai Chung"
威彪橡根繩帶廠有限公司,橡筋帶織造, 2664 6585,大埔 大埔中心
敦明紡織有限公司,橡筋帶織造, 2307 0220,長沙灣 陸佰中心
達利發有限公司,橡筋帶織造, 2408 6286,荃灣 京華工業貨倉大廈
Charm Success Ltd,飲品─零售, 2556 1083,"Trend Centre, Chai Wan"
寶捷(國際)有限公司,橡筋帶織造, 2407 5628,荃灣 興盛工業大廈
木棉有限公司,飲品─零售, 2520 0114,灣仔 
快樂檸檬香港有限公司,飲品─零售, 2625 1833,旺角 始創中心
Beans Beverage (TKO) Ltd,飲品─零售, 2777 7052,"The Grandiose, Tseung Kwan O"
Fruit Juice King,飲品─零售, 2326 2806,"Hong King Shopping Arc, San Po Kong"
Health Boost Internatl Ltd,飲品─零售, 2469 9878,"Skyline Tower, Kowloon Bay"
Jungle Juice Ltd,飲品─零售, 2849 8314,"The Peak Tower, Peak"
Koon Lung Kay,飲品─零售, 2885 3988,"Hoi Shing Bldg, North Point"
May Ka Canteen,飲品─零售, 2344 2540,"Mai Gar Ind Bldg, Kwun Tong"
Mongkok Man Kee Snack,飲品─零售, 2749 5198,"46 Bute St, Mong Kok"
OL Fruit Journey,飲品─零售, 2648 9599,"Enterprise Sq, Kowloon Bay"
Regent Trdg Co,飲品─零售, 2575 8033,"Hung Fook Bldg, Yuen Long"
Tnpi C&T HK Co Ltd,飲品─零售, 2575 5881,"APEC Plaza, Kwun Tong"
A S Watson Industries Ltd,飲品─代理及製造, 2664 6306,"Tai Po Ind Est, Tai Po"
Wong Lo Kat (Enterprises) Ltd,飲品─代理及製造, 2873 3169,"Sun Ying Ind Centre, Aberdeen"
中國天溢控股有限公司,飲品─代理及製造, 3163 1000,銅鑼灣 勿地臣街1號時代廣場1座2311室
中國海升果汁控股有限公司,飲品─代理及製造, 86-29-88109509,中區 德輔道中173號南豐大廈16樓1608室
中國匯源果汁集團有限公司,飲品─代理及製造, 8610-60483388,中區 皇后大道中2號長江集團中心16樓
佳景集團有限公司,飲品─代理及製造, 2548 2115,上環 干諾道中200號信德中心西座14樓1409室
青島啤酒香港貿易有限公司,飲品─代理及製造, 2850 6882,上環 億利商業大廈
統一企業中國控股有限公司,飲品─代理及製造, 2893 2118,銅鑼灣 告士打道255-257號信和廣場8樓803室
新動線有限公司,飲品─代理及製造, 2881 8518,北角 上潤中心
煙台北方安德利果汁股份有限公司,飲品─代理及製造, 2511 6988,中區 皇后大道中99號中環中心2805室
Wing Fai Trdg Co,飲品─代理及製造, 2789 2866,"Shun Tai Bldg, Sham Shui Po"
中國太陽神集團(香港)有限公司,飲品─代理及製造, 2724 3288,尖沙咀 金馬倫廣場
HK Beer Co Ltd,啤酒製造, 2580 2070,"Wah Shing Centre, Chai Wan"
香港生力啤酒廠有限公司,啤酒製造, 2491 0411,沙田 源順圍28號都會廣場9樓
Carlsberg Brewery HK Ltd,啤酒製造, 3189 8000,"Delta Hse, Sha Tin"
安海斯-布希香港貿易有限公司,啤酒製造, 2532 4888,尖沙咀 新港中心
澳門啤酒(香港)有限公司 ,啤酒製造, 2956 0233,北角 康宏匯
登堂洋酒有限公司,"酒類─零售,red wine,白酒,紅酒,紅酒批發,香檳,酒莊,婚宴酒,葡萄酒", 2813 1879,新蒲崗 五芳街26號榮盛工業大廈16樓1601C室
Adelaide Cellar Door HK Ltd,酒類─零售, 2526 0151,黃竹坑 Gee Chang Hong Centre
City Noble Internatl Holdings Ltd,酒類─零售, 2616 9996,"Golden Bear Ind Centre, Tsuen Wan"
Enoteca Co Ltd,酒類─零售, 2526 9002,尖沙咀東 Tsim Sha Tsui Centre
Fine & Rare Wines (Asia) Ltd,酒類─零售, 2832 9986,中區 Asia Pacific Centre
Finest Liquor Shop,酒類─零售, 2730 3105,"Austin Plaza, Yau Ma Tei"
J L Gill (HK) Ltd,酒類─零售, 2885 7011,"Wing Sing Coml Centre, Sheung Wan"
Lillion Wine Ltd,酒類─零售, 2109 9928,"Diamond Bldg, Wan Chai"
Liquor Land HK,酒類─零售, 2324 2227,"31 Staunton St, Central District"
Magnum Wine,酒類─零售, 2389 4378,"Gee Lok Ind Bldg, Kwun Tong"
Palinda Wines (HK) Ltd,酒類─零售, 2617 9628,"Harbour Centre, Hung Hom"
Ponti Food & Wine Cellar Ltd,酒類─零售, 2808 0032,大坑 6 Wun Sha St
Season Wine Ltd,酒類─零售, 2877 7126,"Kln Bay Ind Centre, Kowloon Bay"
三雄商事(香港)有限公司,香煙、煙草製造配備及材料, 2415 1550,荃灣 南豐中心
佛克(香港)有限公司,香煙、煙草製造配備及材料, 2897 6260,柴灣 蜆殼工業大廈
科地農業控股有限公司,香煙、煙草製造配備及材料, 2751 3399,灣仔 港灣道26號華潤大廈38樓3808-10室
高比國際有限公司 ,香煙、煙草製造配備及材料, 2858 6812,上環 昌泰商業大廈
澳科控股有限公司,香煙、煙草製造配備及材料, 2970 7000,銅鑼灣 告士打道262號鵬利中心6樓601-602室
三源國際發展有限公司,香煙、煙草製造配備及材料, 2575 0711,青龍頭 豪景花園
Bright Ease Internatl Ltd,茶葉─零售, 2363 7508,"Cheung Ling Mans, Mong Kok"
Gui Tea (HK) Co Ltd,茶葉─零售, 2711 3097,"Internatl Plaza, Kowloon Bay"
Sincere Tea Hse,茶葉─零售, 2366 1988,"Kolling Centre, Tsim Sha Tsui"
Ying Kee Tea Co Ltd,茶葉─零售, 2323 2681,銅鑼灣 Percival Hse
茶藝樂園有限公司,茶葉─零售, 2786 3083,長沙灣 長城工廠大廈
新星茶莊,茶葉─零售, 2818 2204,堅尼地城 聯華大廈
億昌茶壺茶具,茶葉─零售, 2384 2197,沙田 華樂工業中心
劉裕發茶莊,茶葉─零售, 2338 1872,鑽石山 荷里活廣場
Best Tea Hse Co The,茶葉─零售, 2478 3328,油麻地 Fortune Terr
Cheng Shu Ying,茶葉─零售, 2997 8228,"Tai Shing St Mkt, Wong Tai Sin"
Cloud's Tea Hse,茶葉─零售, 2421 7542,荃灣 Fortune Coml Bldg
Mulan Tea,茶葉─零售, 2661 8200,"Tai Po Plaza Coml Complex, Tai Po"
My Cup Of Tea Co Ltd,茶葉─零售, 2813 1989,"25 Stanley Main St, Stanley"
Tea Concepts Ltd,茶葉─批發, 2858 8973,"Yiuga Fty Bldg, Mount Davis"
Wing Yuen Tea (HK) Co Ltd,茶葉─批發, 2915 0085,"Pat Tat Ind Bldg, San Po Kong"
Wing Yuen Tea (HK) Ltd,茶葉─批發, 2620 5653,柴灣 Fortune Fty Bldg
天福(開曼)控股有限公司,茶葉─批發, (86592) 3257 980,灣仔 告士打道60號永亨金融中心24樓A室
利安茶莊有限公司,茶葉─批發, 2548 5022,石塘咀 長發大廈
利豐茶業有限公司,茶葉─批發, 2818 6998,石塘咀 長發大廈
華芳茶莊有限公司,茶葉─批發, 2816 9098,堅尼地城 香港工業大廈
新和環球有限公司 ,茶葉─批發, 2891 7074,灣仔 生和大廈
祺棧茶行有限公司,茶葉─批發, 2573 2042,灣仔 美華大廈
萬天茶行有限公司,茶葉─批發, 2489 1639,葵涌 粵南工業大廈
慶友誠物產(香港)公司,茶葉─批發, 2850 8448,上環 俊和商業中心
嶺南茶業公司,茶葉─批發, 2549 2003,上環 高富大廈
Cha Yuen Fong Tea Rm,茶葉─批發, 2815 1803,"Welland Bldg, Sheung Wan"
旭昇企業發展有限公司,香煙、煙草─製造, 2366 5622,觀塘 怡生工業中心
東捷煙草國際有限公司,香煙、煙草─製造, 2402 9202,荃灣 Cheung Fung Ind Bldg
南洋兄弟煙草股份有限公司,香煙、煙草─製造, 2761 3321,屯門 楊協成大廈
威信в草有限公司,香煙、煙草─製造, 2854 1888,上環 誠信大廈
英奇в草有限公司,香煙、煙草─製造, 8100 6305,北角 友邦香港大樓
香港紅塔國際煙草有限公司,香煙、煙草─製造, 2537 9660,荃灣 有線電視大樓
香港煙草有限公司,香煙、煙草─製造, 2561 8111,將軍澳 駿昌街7
香港福哥煙草有限公司,香煙、煙草─製造, 3428 3600,北角 七海購物中心
東聯冷氣工程有限公司,"冷氣工程,Fan Coil,VRV機,水泵工程,水塔工程,冷水機,冷氣工程,冷氣水喉,冷氣安裝", 3124 1005,沙田 火炭山尾街31-41號華樂工業中心4樓B33室
樂天工程及設計有限公司,"冷氣工程,air conditioner,Ecolux", 2720 9970,觀塘 成業街27號日昇中心1樓106A室
祺宏冷氣工程公司,"冷氣工程,Fan Coil Unit,冷氣工程,冷氣安裝,冷氣保養,冷氣維修,洗冷氣,清洗冷氣", 3156 6628,沙田 火炭坳背灣街14-24號金豪工業大廈第1座11樓P1室
寶河空調清潔有限公司,"冷氣槽清理服務,清潔服務,冷氣工程", 2343 8420,新蒲崗 景福街108號超達工業大廈A座7樓16室
麗豪有限公司,"冷氣工程,三菱冷氣,三菱空調,三菱電機,日立冷氣,冷氣機,珍寶冷氣", 2385 2992,旺角 煙廠街9號興發商業大廈8字樓6室
順興冷氣工程,冷氣工程, 2868 4080,觀塘 觀塘工業中心
達誠工程有限公司,"冷氣工程,wr2,小型工程承辦商,水電,水電安裝,水電維修,冷氣,冷氣工程,冷氣維修", 2624 9968,新蒲崗 六合街23號萬昌中心18樓1801室
鑫誠工程有限公司,"冷氣工程,冷氣工程,冷氣安裝,冷氣維修,清洗冷氣", 2650 9223,觀塘 成業街19-21號成業工業大廈14樓12室
天成冷氣電力工程公司,"冷氣工程,冷氣工程", 2343 7421,觀塘 觀塘道472-484號官塘工業中心第一期2樓W5室
Cigarro Ltd,香煙、煙草─批發, 2810 1883,"Pacific Hse, Central District"
CT-Inc Ltd,香煙、煙草─批發, 2311 5881,長沙灣 Leroy Plaza
Pacific Cigar Co Ltd The,香煙、煙草─批發, 2370 0202,"Chung Shun Knitting Centre, Kwai Chung"
Tobacco Traders Internatl Ltd,香煙、煙草─批發, 2537 5857,尖沙咀 The Gateway
日煙國際(中國)有限公司,香煙、煙草─批發, 2511 3504,銅鑼灣 蘇格蘭皇家銀行大廈
永揚行有限公司 ,香煙、煙草─批發, 2381 5398,又一村 花圃街15
英美煙草亞太地區有限公司,香煙、煙草─批發, 2918 2500,金鐘 太古廣場一座
英飛烽香港有限公司,香煙、煙草─批發, 2527 4388,上環 粵海投資大廈
智富煙草進出口有限公司,香煙、煙草─批發, 2851 2300,上環 
Basic World Internatl Ltd,香煙、煙草─批發, 2526 2277,"Tin Chak Hse, Sheung Wan"
C & P Trdg Co,香煙、煙草─批發, 2973 0498,"Yip Fung Bldg, Central District"
Ctbat Internatl Co Ltd,香煙、煙草─批發, 3129 5300,"Oxford Hse, Quarry Bay"
Cuba Station,香煙、煙草─批發, 2890 9337,銅鑼灣 白沙道1號 2樓A室
金運匙門鎖中心,鎖匠, 2477 0103,元朗 仁翠苑
極速開鎖,"開鎖,開鎖佬,鎖匠", 6888 0000,觀塘 鴻圖道33號地下C舖
Professional Locksmith & Shoe Repair Centre,鎖匠, 2441 3063,"Richland Gdn Coml Complex, Tuen Mun"
梁培記有限公司,鎖匠, 2544 3272,中區 旺興大廈
Ao Ieong Chao Ho,鎖匠, 2518 8778,"Marina Sq, Ap Lei Chau"
Chiu Kee Key Making,鎖匠, 2493 2188,"94 Chung On St, Tsuen Wan"
Double Shoes Repair & Key Duplicating,鎖匠, 2498 2989,"90 Chung On St, Tsuen Wan"
Easy Lock Centre,鎖匠, 2307 4498,"16 Pei Ho St, Sham Shui Po"
Fai Kee,鎖匠, 2568 8909,"Tai On Bldg, Shau Kei Wan"
Fai Tat Locksmith Engrg Co,鎖匠, 2527 9727,"O/S 18 Gresson St, Wan Chai"
Hop Yick Shoes Repairing Keys Cutting,鎖匠, 2944 3183,"Hop Yick Coml Centre, Yuen Long"
Art Eagle Ltd,聖誕飾物─批發及製造, 2690 2600,"Veristrong Ind Centre, Sha Tin"
Charm Christmas Tree Co Ltd,聖誕飾物─批發及製造, 2786 0500,"Harbour Centre, Hung Hom"
Impact Innovations Asia Ltd,聖誕飾物─批發及製造, 2356 2636,"Eldex Ind Bldg, Hung Hom"
Michael Chung Associates Ltd,聖誕飾物─批發及製造, 2369 8061,"Kaiser Est, Hung Hom"
Special Happy Ltd,聖誕飾物─批發及製造, 2412 3091,"Cheung Fung Ind Bldg, Tsuen Wan"
Top Century Enterprises Ltd,聖誕飾物─批發及製造, 2686 1911,"New Trade Plaza, Sha Tin"
大興(遠東)有限公司,聖誕飾物─批發及製造, 2331 2092,九龍灣 第一集團中心
以琳(香港)有限公司,聖誕飾物─批發及製造, 2416 8878,沙田 新貿中心
巨統投資有限公司,聖誕飾物─批發及製造, 2609 1782,沙田 喜利佳工業大廈
立軒有限公司,聖誕飾物─批發及製造, 2786 3303,長沙灣 恆發工業大廈
和興塑膠廠,聖誕飾物─批發及製造, 2407 4463,荃灣 寶業大廈
東超企業有限公司 ,聖誕飾物─批發及製造, 2356 0646,屯門 蝶翎樓
明旺冷熱保溫隔聲蝦工程有限公司,熱力及聲音絕緣工程, 2947 0856,沙田 華樂工業中心
銳盈企業有限公司,熱力及聲音絕緣工程, 2366 9396,紅磡 昇御門
日亞化學(香港)有限公司,燈光裝置顧問, 2956 3200,上水 上水廣場
利民電器有限公司 ,燈光裝置顧問, 2625 9972,旺角 
利萬照明有限公司,燈光裝置顧問, 2410 1411,葵涌 新都會廣場
